time,power
0.0,0.0
0.01000010000100001,0.0
0.02000020000200002,161.39691104495705
0.03000030000300003,113.87347124799405
0.04000040000400004,0.0
0.05000050000500005,0.0
0.06000060000600006,318.7363670006111
0.07000070000700007,0.0
0.08000080000800008,206.76063919286247
0.0900009000090001,69.20101948131251
0.1000010000100001,0.0
0.11000110001100011,101.76758092381297
0.12000120001200013,0.0
0.13000130001300014,195.7696554984687
0.14000140001400013,0.0
0.15000150001500015,25.273837069253133
0.16000160001600017,0.0
0.17000170001700018,0.0
0.1800018000180002,0.0
0.1900019000190002,0.0
0.2000020000200002,0.0
0.21000210002100023,0.0
0.22000220002200022,0.0
0.23000230002300023,0.0
0.24000240002400025,0.0
0.25000250002500024,5.624846354393634
0.2600026000260003,64.53018307905876
0.2700027000270003,0.0
0.28000280002800026,1.207198730937833
0.2900029000290003,152.64777668778257
0.3000030000300003,38.2004853377274
0.31000310003100034,201.83170020024545
0.32000320003200033,118.16926008670012
0.3300033000330003,0.0
0.34000340003400037,95.32121044639754
0.35000350003500036,110.24775961867107
0.3600036000360004,220.47884935122016
0.3700037000370004,0.0
0.3800038000380004,2.227732712250841
0.39000390003900043,1.4680645689108474
0.4000040000400004,0.0
0.4100041000410004,213.29555516055888
0.42000420004200045,150.58420759525114
0.43000430004300044,0.0
0.44000440004400043,0.0
0.4500045000450005,301.26581467545554
0.46000460004600047,0.0
0.4700047000470005,0.0
0.4800048000480005,0.0
0.4900049000490005,2.334861586565727
0.5000050000500005,221.24681810844731
0.5100051000510005,0.0
0.5200052000520006,23.842019834686713
0.5300053000530005,0.0
0.5400054000540006,70.26616334732473
0.5500055000550006,74.81658958860478
0.5600056000560005,8.610456414217637
0.5700057000570006,0.0
0.5800058000580006,0.0
0.5900059000590007,78.20955135852728
0.6000060000600006,113.60101457762093
0.6100061000610006,24.30906779890332
0.6200062000620007,0.0
0.6300063000630006,52.94302847951241
0.6400064000640007,0.0
0.6500065000650007,229.9012020947738
0.6600066000660006,0.0
0.6700067000670007,0.0
0.6800068000680007,116.9652145986077
0.6900069000690007,33.65076258640181
0.7000070000700007,202.28792852361485
0.7100071000710008,16.26661735379591
0.7200072000720008,91.46143005264248
0.7300073000730007,108.0584755646325
0.7400074000740008,0.0
0.7500075000750008,112.14003098542534
0.7600076000760008,55.78027140569823
0.7700077000770008,0.0
0.7800078000780009,159.79374804986296
0.7900079000790008,52.11243303171127
0.8000080000800008,143.24015443098926
0.8100081000810009,0.0
0.8200082000820008,196.45828121234115
0.8300083000830009,117.16311942339885
0.8400084000840009,0.0
0.8500085000850008,173.68322515925303
0.8600086000860009,0.0
0.8700087000870009,0.0
0.8800088000880009,0.0
0.8900089000890009,162.77387007617264
0.900009000090001,39.40056374158842
0.910009100091001,107.53833506994376
0.9200092000920009,0.0
0.930009300093001,156.8180011127359
0.940009400094001,40.833023511529426
0.950009500095001,176.54955783502248
0.960009600096001,45.04610157124944
0.970009700097001,265.74139229210283
0.980009800098001,225.27789081351364
0.990009900099001,0.0
1.000010000100001,0.0
1.0100101001010011,115.08052545927121
1.020010200102001,270.9236341163345
1.030010300103001,116.29996913354725
1.0400104001040011,362.8455056285526
1.050010500105001,8.967654756393543
1.060010600106001,46.224950328115234
1.0700107001070012,26.028381451606066
1.080010800108001,148.40251948518545
1.090010900109001,542.409573335129
1.1000110001100012,298.44270113623605
1.1100111001110011,82.2610592645693
1.120011200112001,109.2149034080779
1.1300113001130012,107.50221655158128
1.1400114001140011,45.777178066281834
1.1500115001150013,34.14998375701694
1.1600116001160012,170.3752279930784
1.1700117001170012,80.86657619498892
1.1800118001180013,55.27533286050439
1.1900119001190013,0.0
1.2000120001200012,392.75804468977685
1.2100121001210014,0.0
1.2200122001220013,52.153539428096295
1.2300123001230012,322.51048581570797
1.2400124001240014,112.06109615530362
1.2500125001250013,417.80403512283056
1.2600126001260012,0.0
1.2700127001270014,467.6969361587861
1.2800128001280013,61.83072069565196
1.2900129001290013,329.4030980189593
1.3000130001300014,253.76439854185566
1.3100131001310014,241.80239125678955
1.3200132001320013,330.7349279066177
1.3300133001330015,295.14299762707344
1.3400134001340014,235.59486784136013
1.3500135001350013,232.6593956848863
1.3600136001360015,320.1842623888466
1.3700137001370014,70.26758786367051
1.3800138001380013,0.0
1.3900139001390015,0.0
1.4000140001400014,269.93617995750355
1.4100141001410014,0.0
1.4200142001420015,512.0761758495189
1.4300143001430015,0.0
1.4400144001440016,400.24621605389524
1.4500145001450016,0.0
1.4600146001460015,312.2964608875032
1.4700147001470016,194.69273958859233
1.4800148001480016,143.03173743896596
1.4900149001490015,204.5140280014213
1.5000150001500017,105.49192113709893
1.5100151001510016,0.0
1.5200152001520015,62.804087249607676
1.5300153001530017,267.3860865927141
1.5400154001540016,278.3542510553225
1.5500155001550016,140.3727644887552
1.5600156001560017,178.0632884897377
1.5700157001570016,0.0
1.5800158001580016,121.13445964970076
1.5900159001590017,202.91480756718434
1.6000160001600017,328.0963422984025
1.6100161001610016,0.0
1.6200162001620018,44.72648424042603
1.6300163001630017,177.78836190690797
1.6400164001640016,106.87915697753091
1.6500165001650018,47.250062710358094
1.6600166001660017,247.12064136022536
1.6700167001670017,168.48810608513483
1.6800168001680018,244.94424469137635
1.6900169001690017,108.92531623944973
1.7000170001700017,74.5606582768426
1.7100171001710018,280.57499884935663
1.7200172001720018,0.0
1.7300173001730017,307.51705403020844
1.7400174001740019,141.75511185434866
1.7500175001750018,264.8005551388003
1.7600176001760017,230.5738867615235
1.7700177001770019,125.26694073119488
1.7800178001780018,37.762153823391245
1.790017900179002,92.57662147352315
1.800018000180002,151.11398643155914
1.8100181001810018,81.7758262200151
1.820018200182002,189.85886082079026
1.830018300183002,144.62503087313496
1.8400184001840019,84.16517049095935
1.850018500185002,39.08481799021838
1.860018600186002,146.45821681407057
1.870018700187002,11.328462079986991
1.880018800188002,256.3301388596603
1.890018900189002,138.13495679538323
1.900019000190002,360.1504071855148
1.910019100191002,258.8499586564483
1.920019200192002,280.8904176718593
1.930019300193002,0.0
1.940019400194002,168.0656672410584
1.950019500195002,245.74818031454993
1.960019600196002,180.10490375611684
1.9700197001970021,0.0
1.980019800198002,0.0
1.990019900199002,360.4513870838298
2.000020000200002,16.23304974629228
2.010020100201002,200.48828737359833
2.0200202002020022,196.84327733425323
2.030020300203002,56.22712341883643
2.040020400204002,95.36438994449313
2.0500205002050023,320.4400037418343
2.060020600206002,88.33437203417043
2.070020700207002,488.49893312863657
